ID	URL	Title	Author	Year	Language	License
4940	http://ota.ox.ac.uk/text/4940.txt	Of London	Pennant, Thomas, 1726-1798.	1790.	English	CC BY-SA
4975	http://ota.ox.ac.uk/text/4975.txt	A collection of poems in three volumes. By several hands: [pt.2]	Dodsley, Robert, 1703-1764.	1748.	English	CC BY-SA
4575	http://ota.ox.ac.uk/text/4575.txt	Celestina: A novel. In four volumes. By Charlotte Smith. ... [pt.2]	Smith, Charlotte Turner, 1749-1806.	1791.	English	CC BY-SA
4986	http://ota.ox.ac.uk/text/4986.txt	A collection of poems in four volumes. By several hands: [pt.3]	Pearch, G.	1770.	English	CC BY-SA
4806	http://ota.ox.ac.uk/text/4806.txt	The natural history of British insects: explaining them in their several states, with the periods of their transformations, their food, œconomy, &amp;c. Together with the history of such minute insects as require investigation by the microscope. The whole illustrated by coloured figures, ... By E. Donovan. [pt.6]	Donovan, E. (Edward), 1768-1837.	1792-1801.	English	CC BY-SA
4869	http://ota.ox.ac.uk/text/4869.txt	Cecilia: or memoirs of an heiress. By the author of Evelina. In five volumes. ... [pt.4]	Burney, Fanny, 1752-1840.	1782.	English	CC BY-SA
5570	http://ota.ox.ac.uk/text/5570.txt	Observations on a particular kind of scarlet fever, that lately prevailed in and about St. Alban's. In a letter to Dr. Mead. By Nathanael Cotton, M.D	Cotton, Nathaniel, 1705-1788.	1749.	English	CC BY-SA
4576	http://ota.ox.ac.uk/text/4576.txt	Celestina: A novel. In four volumes. By Charlotte Smith. ... [pt.3]	Smith, Charlotte Turner, 1749-1806.	1791.	English	CC BY-SA
5267	http://ota.ox.ac.uk/text/5267.txt	A general view of the writings of Linnæus: By Richard Pulteney, ...	Pulteney, Richard, 1730-1801.	1781.	English	CC BY-SA
4798	http://ota.ox.ac.uk/text/4798.txt	Additions and corrections to the first and second editions of Dr. Adam Smith's Inquiry into the Nature and causes of the wealth of nations	Smith, Adam, 1723-1790.	1784]	English	CC BY-SA
5538	http://ota.ox.ac.uk/text/5538.txt	An essay on the nature and cure of the (so called) worm-fever: By Samuel Musgrave, M.D. ...	Musgrave, Samuel, 1732-1780.	1776.	English	CC BY-SA
3103	http://ota.ox.ac.uk/text/3103.txt	Lizzie Leigh	Gaskell, Elizabeth Cleghorn, 1810-1865	1850	English	CC BY-SA
5566	http://ota.ox.ac.uk/text/5566.txt	The parent's assistant; or, stories for children. Part. II.: [pt.2]	Edgeworth, Maria, 1767-1849.	1796.	English	CC BY-SA
3578	http://ota.ox.ac.uk/text/3578.txt	A defence of the pamphlet ascribed to John Reeves, Esq. and entitled, "Thoughts on the English government." By the Rev. J. Brand, A.M. Addressed to the members of the loyal associations against Republicans and Levellers	Brand, John, d. 1808.	1796.	English	CC BY-SA
4520	http://ota.ox.ac.uk/text/4520.txt	Life; or, the adventures of William Ramble, Esq. With three frontispieces, designed by Ibbetson, ... and two new and beautiful songs, with the music by Pleyel and Sterkel. By the author of Modern times; or, the adventures of Gabriel Outcast. In three volumes.: [pt.1]	Trusler, John, 1735-1820.	1793.	English	CC BY-SA
4792	http://ota.ox.ac.uk/text/4792.txt	An introduction to the history of Great Britain and Ireland: By James Macpherson, ...	Macpherson, James, 1736-1796.	1771.	English	CC BY-SA
3169	http://ota.ox.ac.uk/text/3169.txt	History of the decline and fall of the Roman Empire 	Gibbon, Edward, 1737-1794	1788	English	CC BY-SA
3268	http://ota.ox.ac.uk/text/3268.txt	Debits and Credits	Kipling, Rudyard, 1865-1936	1926	English	CC BY-SA
3151	http://ota.ox.ac.uk/text/3151.txt	New York newspaper advertisements and news items: 1777-1779	(unknown)	1779	English	CC BY-SA
5469	http://ota.ox.ac.uk/text/5469.txt	The history and antiquities of the city of Carlisle: and its vicinity, by William Hutchinson, Esq.	Hutchinson, William, 1732-1814.	1796.	English	CC BY-SA
4700	http://ota.ox.ac.uk/text/4700.txt	Gleanings in England; descriptive of the countenance, mind and character of the country. By. Mr. Pratt. Vol.IV	Pratt, Mr. (Samuel Jackson), 1749-1814.	1799.	English	CC BY-SA
3735	http://ota.ox.ac.uk/text/3735.txt	Introduction to Shakespeare's plays, containing an essay on oratory	Gentleman, Francis, 1728-1784.	1773.	English	CC BY-SA
5510	http://ota.ox.ac.uk/text/5510.txt	The British album: A collection of poems. [Three lines of anonymous verse]	Reed, Joseph, 1723-1787.; Jerningham, Mr. (Edward), 1737?-1812.; Andrews, Miles Peter, d. 1814.; Cowley, Mrs. (Hannah), 1743-1809.; Merry, Robert, 1755-1798.	MDCCXCIII. [1793]	English	CC BY-SA
5661	http://ota.ox.ac.uk/text/5661.txt	Longsword, Earl of Salisbury: An historical romance. In two volumes. ... [pt.1]	Leland, Thomas, 1722-1785.	1766.	English	CC BY-SA
5326	http://ota.ox.ac.uk/text/5326.txt	Essays: By Mr. Goldsmith. ...	Goldsmith, Oliver, 1730?-1774.	1765.	English	CC BY-SA
3967	http://ota.ox.ac.uk/text/3967.txt	Double falshood: or, the distrest lovers. A play, as it is acted at the Theatre-Royal in Drury-Lane. Written originally by W. Shakespeare; and now revised and adapted to the stage by Mr. Theobald, ...	Theobald, Mr. (Lewis), 1688-1744.	1728.	English	CC BY-SA
5617	http://ota.ox.ac.uk/text/5617.txt	A treatise of incurable diseases: containing I. An essay on the proper means to reduce the number of incurables. II. An attempt to settle a just notion of incurable in physick. III. A specimen of a rational method to discover the cures of reputed incurable diseases. By P. Shaw, M.D	Shaw, Peter, 1694-1763.	1723.	English	CC BY-SA
5696	http://ota.ox.ac.uk/text/5696.txt	The Second Part of Henry the Fourth, Containing his Death: and the Coronation of King Henry the Fift.	Shakespeare, William, 1564-1616	1623	English	CC BY-SA
3674	http://ota.ox.ac.uk/text/3674.txt	An epistle from Mr. Pope, to Dr. Arbuthnot	Pope, Alexander, 1688-1744.	1734 [1735]	English	CC BY-SA
4527	http://ota.ox.ac.uk/text/4527.txt	A tour thro' the whole island of Great Britain: Divided into circuits or journeys. Giving a particular and entertaining account of whatever is curious, and worth observation; ... By a gentleman. ... [pt.1]	Defoe, Daniel, 1661?-1731.	1742.	English	CC BY-SA
3732	http://ota.ox.ac.uk/text/3732.txt	Cursory criticisms on the edition of Shakspeare published by Edmond Malone	Ritson, Joseph, 1752-1803.	1792.	English	CC BY-SA
5044	http://ota.ox.ac.uk/text/5044.txt	The habitable world described: or the present state of the people in all parts of the globe, from north to south; shewing the situation, extent, climate, ... including all the new discoveries: ... With a great variety of maps and copper-plates, ... By the Rev. Dr. John Trusler. ... [pt.10]	Trusler, John, 1735-1820.	1788-97.	English	CC BY-SA
3393	http://ota.ox.ac.uk/text/3393.txt	John Bull in his senses: being the second part of Law is a bottomless-pit. Printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth.	Arbuthnot, John, 1667-1735.	1712.	English	CC BY-SA
3323	http://ota.ox.ac.uk/text/3323.txt	An epistle to the Right Honourable Sir Robert Walpole: ... By Richard Savage esq;.	Savage, Richard, d. 1743.	1732.	English	CC BY-SA
4580	http://ota.ox.ac.uk/text/4580.txt	Euphemia. By Mrs. Charlotte Lennox. In four volumes.: [pt.3]	Lennox, Charlotte, ca. 1729-1804.	1790.	English	CC BY-SA
5339	http://ota.ox.ac.uk/text/5339.txt	An history of the earth: and animated nature: by Oliver Goldsmith. In eight volumes. ... [pt.6]	Goldsmith, Oliver, 1730?-1774.	1774.	English	CC BY-SA
3334	http://ota.ox.ac.uk/text/3334.txt	The citizen of the world: or, letters from a Chinese philosopher, residing in London, to his friends in the east. ... [pt.1]	Goldsmith, Oliver, 1730?-1774.	1762.	English	CC BY-SA
4668	http://ota.ox.ac.uk/text/4668.txt	Edwin and Eltruda: A legendary tale. By a young lady.	Williams, Helen Maria, 1762-1827.	1782.	English	CC BY-SA
3786	http://ota.ox.ac.uk/text/3786.txt	A sentimental journey through France and Italy: By Mr. Yorick. ... [pt.1]	Sterne, Laurence, 1713-1768.	1768.	English	CC BY-SA
3863	http://ota.ox.ac.uk/text/3863.txt	Mar-plot: or, the second part of The busie-body. A comedy. As it is acted at the Theatre-Royal in Drury-Lane, by Her Majesty's servants. Written by Mrs. Susanna Centlivre.	Centlivre, Susanna, 1667?-1723.	1711.	English	CC BY-SA
3937	http://ota.ox.ac.uk/text/3937.txt	A challenge of peace, address'd to the whole nation: With an enquiry into ways and means for bringing it to pass.	Defoe, Daniel, 1661?-1731.	1703.	English	CC BY-SA
4031	http://ota.ox.ac.uk/text/4031.txt	The maid of the oaks: a new dramatic entertainment. As it is performed at the Theatre-Royal, in Drury-Lane.	Burgoyne, John, 1722-1792.	1774.	English	CC BY-SA
4615	http://ota.ox.ac.uk/text/4615.txt	A genuine narrative of the memorable life and actions of John Dyer, (who was executed at Tyburn, on Friday the 21st day of November, 1729.) containing, a particular relation of all the notorious and surprising facts by him committed ... Wrote by himself, when under condemnation in Newgate,	Dyer, John, d. 1729.	1729.	English	CC BY-SA
5330	http://ota.ox.ac.uk/text/5330.txt	The history of England: from the earliest times to the death of George II. By Dr. Goldsmith. ... [pt.1]	Goldsmith, Oliver, 1730?-1774.	1771.	English	CC BY-SA
4942	http://ota.ox.ac.uk/text/4942.txt	Capt. Dampier's vindication of his voyage to the South-Seas in the ship St. George: With some small observations ... on Mr. Funnel's chimerical relation of the voyage round the world; ...	Dampier, William, 1652-1715.	[1707?]	English	CC BY-SA
3515	http://ota.ox.ac.uk/text/3515.txt	Epistles to Lorenzo	Kenrick, W. (William), 1725?-1779.	1756.	English	CC BY-SA
5418	http://ota.ox.ac.uk/text/5418.txt	Airs, duets, trios, &amp;c. in the new comic opera, called Love finds the way. As performed at the Theatre-Royal in Covent-Garden	Hull, Thomas, 1728-1808.	1777.	English	CC BY-SA
3827	http://ota.ox.ac.uk/text/3827.txt	The airs, duetts, trios and chorusses, &amp;c. in The prophet: a comic opera, in three acts; performed at the Theatre-Royal, Covent-Garden.	Bentley, R. (Richard), 1708-1782.	1788.	English	CC BY-SA
5204	http://ota.ox.ac.uk/text/5204.txt	Poems by Mr. Jerningham: [pt.2]	Jerningham, Mr. (Edward), 1737?-1812.	1796.	English	CC BY-SA
3325	http://ota.ox.ac.uk/text/3325.txt	The American crisis, and a letter to Sir Guy Carleton, on the murder of Captain Huddy, and the intended retaliation on Captain Asgill, of the Guards. By Thomas Paine,	Paine, Thomas, 1737-1809.	[1796?]	English	CC BY-SA
3631	http://ota.ox.ac.uk/text/3631.txt	A treatise of human nature: being an attempt to introduce the experimental method of reasoning into moral subjects. ... [pt.3]	Hume, David, 1711-1776.	1739-40.	English	CC BY-SA
4357	http://ota.ox.ac.uk/text/4357.txt	The so much talk'd of and expected old woman's Dunciad: Or, midwife's master-piece ... By Mary Midnight. With historical, critical, and explanatory notes, by Margelina Scribelinda Macularia.	Kenrick, W. (William), 1725?-1779.	1751.	English	CC BY-SA
5539	http://ota.ox.ac.uk/text/5539.txt	An essay towards a definition of animal vitality: read at the theatre, Guy's Hospital, January 26, 1793; in which several of the opinions of the celebrated John Hunter are examined and controverted. By John Thelwall, ...	Thelwall, John, 1764-1834.	1793.	English	CC BY-SA
4551	http://ota.ox.ac.uk/text/4551.txt	Two great questions considered: I. What is the obligation of Parliaments to the addresses or petitions of the people, ... II. Whether the obligation of the Covenant or other national engagements, is concern'd in the Treaty of Union? Being a sixth essay at removing national prejudices against the Union.	Defoe, Daniel, 1661?-1731.	1707.	English	CC BY-SA
5638	http://ota.ox.ac.uk/text/5638.txt	Proposals for recovering persons apparently dead by drowning and suffocation from other causes. Published by order of the Governors of the Dispensary	Newcastle upon Tyne (England). Dispensary.	1789.	English	CC BY-SA
3573	http://ota.ox.ac.uk/text/3573.txt	An address to the people of England: being the protest of a private person against every suspension of law that is liable to injure or endanger personal security.	Sharp, Granville, 1735-1813.	1778.	English	CC BY-SA
3687	http://ota.ox.ac.uk/text/3687.txt	A narrative of the method by which the private letters of Mr. Pope have been procur'd and publish'd by Edmund Curll, bookseller. NB. The original papers, in Curl's own hand, may be seen at T. Cooper's	Pope, Alexander, 1688-1744.	1735.	English	CC BY-SA
3491	http://ota.ox.ac.uk/text/3491.txt	A supplement to the tour through Great-Britain: containing a catalogue of the antiquities, houses, parks, plantations, ... by the late Mr. Gray, ... To which are now added, by another hand, several additions; ...	Gray, Thomas, 1716-1771.	1787.	English	CC BY-SA
4412	http://ota.ox.ac.uk/text/4412.txt	The life of Samuel Johnson, LL.D: comprehending an account of his studies and numerous works, ... In two volumes. By James Boswell, Esq. ... [pt.1]	Boswell, James, 1740-1795.	1791.	English	CC BY-SA
3778	http://ota.ox.ac.uk/text/3778.txt	The tears of Amaryllis for Amyntas. A pastoral: Lamenting the death of the late Lord Marquis of Blanford. ... By Mr. Congreve.	Congreve, William, 1670-1729.	1703.	English	CC BY-SA
4570	http://ota.ox.ac.uk/text/4570.txt	An apology for the life of Mr. T......... C....., comedian: Being a proper sequel to the Apology for the life of Mr. Colley Cibber, ... Supposed to be written by himself. ...	Cibber, Theophilus, 1703-1758.	1740.	English	CC BY-SA
4717	http://ota.ox.ac.uk/text/4717.txt	Letters from Barbary, France, Spain, Portugal, &amp;c: By an English officer. In two volumes. ... [pt.2]	Jardine, Alexander, d. 1799.	1788.	English	CC BY-SA
5265	http://ota.ox.ac.uk/text/5265.txt	Hermione, or the orphan sisters: A novel. In four volumes. ... [pt.3]	Lennox, Charlotte, ca. 1729-1804.	1791.	English	CC BY-SA
5357	http://ota.ox.ac.uk/text/5357.txt	Narrative, of a five years' expedition; against the revolted negroes of Surinam: in Guiana, on the wild coast of South America; from the year 1772, to 1777: ... By Captn. J. G. Stedman. illustrated with 80 elegant engravings, ... [pt.2]	Stedman, John Gabriel, 1744-1797.	1796.	English	CC BY-SA
4205	http://ota.ox.ac.uk/text/4205.txt	Tawny Rachel, or, the fortune teller; with some account of dreams, omens and conjurers	More, Hannah, 1745-1833.	[1796]	English	CC BY-SA
3817	http://ota.ox.ac.uk/text/3817.txt	The case of Samuel Richardson, of London, printer: with regard to the invasion of his property in The history of Sir Charles Grandison, before publication, by certain booksellers in Dublin.	Richardson, Samuel, 1689-1761.	1753]	English	CC BY-SA
4686	http://ota.ox.ac.uk/text/4686.txt	A collection of songs, selected from the works of Mr. Dibdin: [pt.1]	Dibdin, Charles, 1745-1814.	[1790]	English	CC BY-SA
4974	http://ota.ox.ac.uk/text/4974.txt	A collection of poems in three volumes. By several hands: [pt.1]	Dodsley, Robert, 1703-1764.	1748.	English	CC BY-SA
3916	http://ota.ox.ac.uk/text/3916.txt	Elements of criticism: In three volumes. ... [pt.1]	Kames, Henry Home, Lord, 1696-1782.	1762.	English	CC BY-SA
4174	http://ota.ox.ac.uk/text/4174.txt	Seventeen hundred and ninety-one: a poem, in imitation of the thirteenth satire of Juvenal. By Arthur Murphy, Esq.	Murphy, Arthur, 1727-1805.	1791.	English	CC BY-SA
5714	http://ota.ox.ac.uk/text/5714.txt	A MIDSOMMER Nights Dreame.	Shakespeare, William, 1564-1616	1623	English	CC BY-SA
3046	http://ota.ox.ac.uk/text/3046.txt	Selected Stories	London, Jack, 1876-1916	1916	English	CC BY-SA
4750	http://ota.ox.ac.uk/text/4750.txt	The happy prescription; or, the lady relieved from her lovers: a comedy, in rhyme. Written for a private theatre, by William Hayley, Esq.	Hayley, William, 1745-1820.	1785.	English	CC BY-SA
3743	http://ota.ox.ac.uk/text/3743.txt	The man with two wives: or, wigs for ever! A dramatick fable; by F. G. Waldron. Set to musick by Mr. Sanderson. And first performed at the Royalty Theatre, Saturday, March 24th. 1798.	Waldron, F. G. (Francis Godolphin), 1744-1818.	1798.	English	CC BY-SA
5697	http://ota.ox.ac.uk/text/5697.txt	The second Part of Henry the Sixt, with the death of the Good Duke HVMFREY.	Shakespeare, William, 1564-1616	1623	English	CC BY-SA
3565	http://ota.ox.ac.uk/text/3565.txt	Henry the Second: or, the fall of Rosamond: a tragedy; as it is performed at the Theatre-Royal, Covent-Garden. Written by Thomas Hull.	Hull, Thomas, 1728-1808.	1774.	English	CC BY-SA
5678	http://ota.ox.ac.uk/text/5678.txt	A vindication of the forceps described and recommended by Dr. Leake: in which, the injudicious and illiberal remarks on that subject, signed Thomas Denman, are examined and refuted. By a late pupil of Dr. Leake's.	Late pupil of Dr. Leake's.	1774.	English	CC BY-SA
4254	http://ota.ox.ac.uk/text/4254.txt	An account of the great and generous actions of James Butler: (late Duke of Ormond.) Dedicated to the famous University of Oxford.	Defoe, Daniel, 1661?-1731.	[1715]	English	CC BY-SA
4443	http://ota.ox.ac.uk/text/4443.txt	Fashionable levities, a comedy: In five acts. By Leonard Macnally, Esq.	MacNally, Leonard, 1752-1820.	1785.	English	CC BY-SA
3703	http://ota.ox.ac.uk/text/3703.txt	Verses upon the late D----ss of M----: By Mr. P------.	Pope, Alexander, 1688-1744.	1746.	English	CC BY-SA
3340	http://ota.ox.ac.uk/text/3340.txt	Clump and Cudden: or, the review: a comic musical piece, in one act, as it is performed at the Royal Circus. Written and composed by Mr. Dibdin.	Dibdin, Charles, 1745-1814.	1785.	English	CC BY-SA
3414	http://ota.ox.ac.uk/text/3414.txt	Proposals for publishing a new and improved edition of Shakspeare illustrated. By Charlotte Lennox	Lennox, Charlotte, ca. 1729-1804.	1796?]	English	CC BY-SA
3677	http://ota.ox.ac.uk/text/3677.txt	The first epistle of the first book of Horace imitated: By Mr. Pope.	Pope, Alexander, 1688-1744.	1737 [1738]	English	CC BY-SA
3265	http://ota.ox.ac.uk/text/3265.txt	Captains Courageous : a story of the Grand Banks	Kipling, Rudyard, 1865-1936	1896	English	CC BY-SA
3483	http://ota.ox.ac.uk/text/3483.txt	The siege of Troy: or, famous Trojan horse, a grand heroic, ... spectacle, in two parts, ... as performing ... at the new amphitheatre of arts, Westminster-bridge, under the immediate direction ... of Mr. Astley, jun.	O'Keeffe, John, 1747-1833.	1795.	English	CC BY-SA
5081	http://ota.ox.ac.uk/text/5081.txt	The mystery revealed; containing a series of transactions and authentic testimonials: respecting the supposed Cock-Lane ghost: which have hitherto been concealed from the public.	Goldsmith, Oliver, 1730?-1774.	MDCCXLII [i.e.1762]	English	CC BY-SA
3559	http://ota.ox.ac.uk/text/3559.txt	Remarks on a printed paper, lately handed about, intituled, "A catalogue of the sacred vessels restored by Cyrus: ... " Addressed to all such gentlemen as have received or read the same. By Granville Sharp.	Sharp, Granville, 1735-1813.	1775.	English	CC BY-SA
5542	http://ota.ox.ac.uk/text/5542.txt	Observations on the gout and rheumatism: Exhibiting instances of persons who were greatly relieved in the fit of the gout; ... by medicines discovered in America. With a short account of some medicines, and ways of curing diseases, used by the native Indians. To which are added, a few remarkable cases ... By Henry Flower, an American.	Flower, Henry.	1766.	English	CC BY-SA
3766	http://ota.ox.ac.uk/text/3766.txt	An essay on gleets: wherein the defects of the actual method of treating those complaints of the urethra are pointed out, and an effectual way of curing them indicated. By J. P. Marat, M.D.	Marat, Jean Paul, 1743-1793.	[1775]	English	CC BY-SA
5225	http://ota.ox.ac.uk/text/5225.txt	A complete history of the English stage: ... by Mr. Dibdin. ... [pt.5]	Dibdin, Charles, 1745-1814.	[1800]	English	CC BY-SA
5320	http://ota.ox.ac.uk/text/5320.txt	The beauties of English poesy: Selected by Oliver Goldsmith. In two volumes. ... [pt.2]	Goldsmith, Oliver, 1730?-1774.	1767.	English	CC BY-SA
3020	http://ota.ox.ac.uk/text/3020.txt	Collected Poems	Owen, Wilfred, 1893-1918	1920	English	CC BY-SA
3620	http://ota.ox.ac.uk/text/3620.txt	The analysis of beauty: Written with a view of fixing the fluctuating ideas of taste. By William Hogarth.	Hogarth, William, 1697-1764.	1753.	English	CC BY-SA
4977	http://ota.ox.ac.uk/text/4977.txt	A collection of poems in four volumes. By several hands: [pt.4]	Dodsley, Robert, 1703-1764.	1755.	English	CC BY-SA
3880	http://ota.ox.ac.uk/text/3880.txt	The use and propriety of local and occasional preaching: a charge, delivered to the clergy of the diocese of Carlisle, in the year 1790, by William Paley, ...	Paley, William, 1743-1805.	1790.	English	CC BY-SA
5376	http://ota.ox.ac.uk/text/5376.txt	Law-tracts: by Joseph Ritson, ...	Ritson, Joseph, 1752-1803.	1794.	English	CC BY-SA
3318	http://ota.ox.ac.uk/text/3318.txt	An epistle to Mrs. Wallup: now in the train of Her Royal Highness, the Princess of Wales. As it was sent to her to the Hague. Written by Mrs. Susanna Centlivre.	Centlivre, Susanna, 1667?-1723.	1715.	English	CC BY-SA
4096	http://ota.ox.ac.uk/text/4096.txt	Poems and plays: by William Hayley, Esq. In six volumes. ... [pt.1]	Hayley, William, 1745-1820.	1785.	English	CC BY-SA
4293	http://ota.ox.ac.uk/text/4293.txt	The history and adventures of an atom: In two volumes. ... [pt.2]	Smollett, Tobias George, 1721-1771.	MDCCXLIX [1769]	English	CC BY-SA
3126	http://ota.ox.ac.uk/text/3126.txt	Lady Chatterley's lover	Lawrence, D.H. (David Herbert), 1885-1930	1928	English	CC BY-SA
3249	http://ota.ox.ac.uk/text/3249.txt	Bartholomew Fair	Jonson, Ben, 1573?-1637	1631	English	CC BY-SA
4832	http://ota.ox.ac.uk/text/4832.txt	The life of Bernard Gilpin: By William Gilpin, M.A. ...	Gilpin, William, 1724-1804.	1753.	English	CC BY-SA
4265	http://ota.ox.ac.uk/text/4265.txt	An essay on the writings and genius of Pope	Warton, Joseph, 1722-1800.	1756.	English	CC BY-SA
3798	http://ota.ox.ac.uk/text/3798.txt	Songs, duos, trios, chorusses, &amp;c, in the comic opera of The carnival of Venice, as it is performed at the Theatre Royal, Drury Lane	Tickell, Richard, 1751-1793.	1781.	English	CC BY-SA
3207	http://ota.ox.ac.uk/text/3207.txt	Dr. Wortle's school	Trollope, Anthony, 1815-1882	1880	English	CC BY-SA
4956	http://ota.ox.ac.uk/text/4956.txt	Arctic zoology: ... [pt.1]	Pennant, Thomas, 1726-1798.	1784-85.	English	CC BY-SA
3726	http://ota.ox.ac.uk/text/3726.txt	The quip modest: a few words by way of supplement to Remarks, critical and illustrative, on the text and notes of the last edition of Shakspeare; occasioned by a republication of that edition, revised ... by the editor of Dodsleys Old plays.	Ritson, Joseph, 1752-1803.	1788.	English	CC BY-SA
3254	http://ota.ox.ac.uk/text/3254.txt	Sejanus	Jonson, Ben, 1573?-1637	1605	English	CC BY-SA
4993	http://ota.ox.ac.uk/text/4993.txt	A collection of poems in six volumes. By several hands: With notes. [pt.6]	Dodsley, Robert, 1703-1764.	1782.	English	CC BY-SA
4514	http://ota.ox.ac.uk/text/4514.txt	Sketches of the history of man: In four volumes. By Henry Home, Lord Kaims, ... [pt.3]	Kames, Henry Home, Lord, 1696-1782.	1774-75.	English	CC BY-SA
5400	http://ota.ox.ac.uk/text/5400.txt	Leucothoe. A dramatic poem	Bickerstaff, Isaac, 1735-1812.	1756.	English	CC BY-SA
5390	http://ota.ox.ac.uk/text/5390.txt	Miscellanies in verse and prose: By Alexander Pope, Esq; and Dean Swift. In one volume. Viz. The strange and deplorable frensy of Mr. John Dennis. ... Epitaph on Francis Ch-is. Soldier and scholar. With several more epigrams, epitaphs, and poems.	Pope, Alexander, 1688-1744.	1744.	English	CC BY-SA
3498	http://ota.ox.ac.uk/text/3498.txt	Thoughts on the importance of the manners of the great to general society	More, Hannah, 1745-1833.	1788.	English	CC BY-SA
4635	http://ota.ox.ac.uk/text/4635.txt	A caution against socinianism given in a discourse: preached at the cathedral and metropolitical church of Christ, Canterbury; on Good Friday, 1787. ... By George Berkeley. ...	Berkeley, George, 1733-1795.	1787.	English	CC BY-SA
3856	http://ota.ox.ac.uk/text/3856.txt	A bold stroke for a wife: a comedy ; as it is acted at the Theatre Royal in Lincoln's-Inn-Fields. By the author of The busie-body ...	Centlivre, Susanna, 1667?-1723.	1724.	English	CC BY-SA
5720	http://ota.ox.ac.uk/text/5720.txt	The Tragedy of Richard the Third: with the Landing of Earle Richmond, and the Battell at Bosworth Field.	Shakespeare, William, 1564-1616	1623	English	CC BY-SA
5448	http://ota.ox.ac.uk/text/5448.txt	Advertisement from Daniel De Foe, to Mr. Clark	Defoe, Daniel, 1661?-1731.	1710]	English	CC BY-SA
4616	http://ota.ox.ac.uk/text/4616.txt	Peace, ignominy, and destruction: a poem. Inscribed to the Rt. Hon. Charles James Fox.	Jerningham, Mr. (Edward), 1737?-1812.	1796.	English	CC BY-SA
3280	http://ota.ox.ac.uk/text/3280.txt	A Book of Words	Kipling, Rudyard, 1865-1936	1928	English	CC BY-SA
5360	http://ota.ox.ac.uk/text/5360.txt	The poetical calendar: Containing a collection of scarce and valuable pieces of poetry: ... by the most eminent hands. Intended as a supplement to Mr. Dodsley's collection. Written and selected by Francis Fawkes, M. A. and William Woty. In twelve volumes. [pt.2]	Fawkes, Francis, 1720-1777.; Woty, William, 1731?-1791.	1763-64.	English	CC BY-SA
4617	http://ota.ox.ac.uk/text/4617.txt	The history of the Earl of Warwick, sirnam'd the King-maker: containing his amours, and other memorable transactions. By the author of the Memoirs of the English court.	Aulnoy, Madame d' (Marie-Catherine), 1650 or 51-1705.	1708.	English	CC BY-SA
5175	http://ota.ox.ac.uk/text/5175.txt	Epistle to Admiral Keppel	Hayley, William, 1745-1820.	1779.	English	CC BY-SA
3078	http://ota.ox.ac.uk/text/3078.txt	Maggie: A Girl of the Streets	Crane, Stephen, 1871-1900	1893	English	CC BY-SA
3977	http://ota.ox.ac.uk/text/3977.txt	The fatal discovery. A tragedy. As it is performed at the Theatre-Royal, in Drury-Lane	Home, John, 1722-1808.	1769.	English	CC BY-SA
5626	http://ota.ox.ac.uk/text/5626.txt	The nature of inoculation explained, and its merits stated: in an essay, intended to supply what appeared still wanting to clear up that subject. ...	Barker, John, b. 1730.	1769.	English	CC BY-SA
4699	http://ota.ox.ac.uk/text/4699.txt	Pity's gift: a collection of interesting tales, to excite the compassion of youth for the animal creation. Ornamented with vignettes. From the writings of Mr. Pratt. Selected by a lady	Pratt, Mr. (Samuel Jackson), 1749-1814.	1798.	English	CC BY-SA
4202	http://ota.ox.ac.uk/text/4202.txt	Speech of Edmund Burke, Esq. on American taxation, April 19, 1774	Burke, Edmund, 1729-1797.	1775.	English	CC BY-SA
3331	http://ota.ox.ac.uk/text/3331.txt	House of Commons, Tuesday, 11th December, 1787. Mr. Francis. Mr. Speaker, before I offer any thing to the consideration of the House	Francis, Philip, Sir, 1740-1818.	1787]	English	CC BY-SA
4062	http://ota.ox.ac.uk/text/4062.txt	Lionel and Clarissa: A comic opera. As it is performed at the Theatre-Royal in Covent-Garden.	Bickerstaff, Isaac, 1735-1812.	1768.	English	CC BY-SA
3749	http://ota.ox.ac.uk/text/3749.txt	Honoria: or the day of All Souls, a poem, with other poetical pieces	Jerningham, Mr. (Edward), 1737?-1812.	1782.	English	CC BY-SA
5328	http://ota.ox.ac.uk/text/5328.txt	The Grecian history: from the earliest state to the death of Alexander the Great. By Dr. Goldsmith. ... [pt.2]	Goldsmith, Oliver, 1730?-1774.	1774.	English	CC BY-SA
5073	http://ota.ox.ac.uk/text/5073.txt	An epistle to James Boswell, Esq. occasioned by his having transmitted the moral writings of Dr. Samuel Johnson, to Pascal Paoli, ... With a postscript, containing thoughts on liberty; ... By W. K. Esq	Kenrick, W. (William), 1725?-1779.	1768.	English	CC BY-SA
5659	http://ota.ox.ac.uk/text/5659.txt	The history of Arsaces, Prince of Betlis: By the editor of Chrysal. In two volumes. ... [pt.1]	Johnstone, Charles, 1719?-1800?	1774.	English	CC BY-SA
4849	http://ota.ox.ac.uk/text/4849.txt	The natural history of British birds: or, a selection of the most rare, beautiful, and interesting birds which inhabit this country: the descriptions from the Systema naturæ of Linnæus; with general observations, either original, or collected ... By E. Donovan, F.L.S. In five volumes. ... [pt.2]	Donovan, E. (Edward), 1768-1837.	1799.	English	CC BY-SA
